zone_id,sector,latitude,longitude,population_density_km2,socioeconomic_vulnerability,youth_share,commercial_density,transit_access_index,road_connectivity_index,lighting_coverage,cctv_density,patrol_coverage,distance_to_transit_corridor_km,year,month,month_index,weekend_night_activity,seasonal_pressure,recent_incidents,rolling_3m_incidents,incident_trend,target_high_risk_next_month
CZ-045,santa_luzmila,-11.957771,-77.067082,15519,0.4365,0.2409,0.6328,0.6779,0.7199,0.7335,0.2761,0.4192,0.6595,2024,4,75,0.4506,0.1905,8,12.0,-3,0
CZ-045,santa_luzmila,-11.957771,-77.067082,15519,0.4365,0.2409,0.6328,0.6779,0.7199,0.7335,0.2761,0.4192,0.6595,2024,5,76,0.4134,0.11,9,11.667,-1,1
CZ-045,santa_luzmila,-11.957771,-77.067082,15519,0.4365,0.2409,0.6328,0.6779,0.7199,0.7335,0.2761,0.4192,0.6595,2024,6,77,0.5088,0.0,5,7.333,-13,1
CZ-045,santa_luzmila,-11.957771,-77.067082,15519,0.4365,0.2409,0.6328,0.6779,0.7199,0.7335,0.2761,0.4192,0.6595,2024,7,78,0.5047,0.07,11,8.333,3,0
CZ-045,santa_luzmila,-11.957771,-77.067082,15519,0.4365,0.2409,0.6328,0.6779,0.7199,0.7335,0.2761,0.4192,0.6595,2024,8,79,0.4061,-0.1905,9,8.333,0,0
CZ-045,santa_luzmila,-11.957771,-77.067082,15519,0.4365,0.2409,0.6328,0.6779,0.7199,0.7335,0.2761,0.4192,0.6595,2024,9,80,0.4999,-0.22,4,8.0,-1,0
CZ-045,santa_luzmila,-11.957771,-77.067082,15519,0.4365,0.2409,0.6328,0.6779,0.7199,0.7335,0.2761,0.4192,0.6595,2024,10,81,0.47,-0.1905,5,6.0,-6,1
CZ-045,santa_luzmila,-11.957771,-77.067082,15519,0.4365,0.2409,0.6328,0.6779,0.7199,0.7335,0.2761,0.4192,0.6595,2024,11,82,0.4646,-0.11,5,4.667,-4,1
CZ-045,santa_luzmila,-11.957771,-77.067082,15519,0.4365,0.2409,0.6328,0.6779,0.7199,0.7335,0.2761,0.4192,0.6595,2024,12,83,0.5364,0.18,9,6.333,5,1
CZ-045,santa_luzmila,-11.957771,-77.067082,15519,0.4365,0.2409,0.6328,0.6779,0.7199,0.7335,0.2761,0.4192,0.6595,2025,1,84,0.4525,0.11,9,7.667,4,1
CZ-045,santa_luzmila,-11.957771,-77.067082,15519,0.4365,0.2409,0.6328,0.6779,0.7199,0.7335,0.2761,0.4192,0.6595,2025,2,85,0.5051,0.1905,12,10.0,7,1
CZ-045,santa_luzmila,-11.957771,-77.067082,15519,0.4365,0.2409,0.6328,0.6779,0.7199,0.7335,0.2761,0.4192,0.6595,2025,3,86,0.4485,0.22,17,12.667,8,0
CZ-045,santa_luzmila,-11.957771,-77.067082,15519,0.4365,0.2409,0.6328,0.6779,0.7199,0.7335,0.2761,0.4192,0.6595,2025,4,87,0.5171,0.1905,11,13.333,2,1
CZ-045,santa_luzmila,-11.957771,-77.067082,15519,0.4365,0.2409,0.6328,0.6779,0.7199,0.7335,0.2761,0.4192,0.6595,2025,5,88,0.4026,0.11,8,12.0,-4,0
CZ-045,santa_luzmila,-11.957771,-77.067082,15519,0.4365,0.2409,0.6328,0.6779,0.7199,0.7335,0.2761,0.4192,0.6595,2025,6,89,0.3791,0.0,9,9.333,-8,0
CZ-045,santa_luzmila,-11.957771,-77.067082,15519,0.4365,0.2409,0.6328,0.6779,0.7199,0.7335,0.2761,0.4192,0.6595,2025,7,90,0.5534,0.07,7,8.0,-4,0
CZ-045,santa_luzmila,-11.957771,-77.067082,15519,0.4365,0.2409,0.6328,0.6779,0.7199,0.7335,0.2761,0.4192,0.6595,2025,8,91,0.486,-0.1905,8,8.0,0,1
CZ-045,santa_luzmila,-11.957771,-77.067082,15519,0.4365,0.2409,0.6328,0.6779,0.7199,0.7335,0.2761,0.4192,0.6595,2025,9,92,0.4978,-0.22,8,7.667,-1,0
CZ-045,santa_luzmila,-11.957771,-77.067082,15519,0.4365,0.2409,0.6328,0.6779,0.7199,0.7335,0.2761,0.4192,0.6595,2025,10,93,0.5217,-0.1905,12,9.333,5,0
CZ-045,santa_luzmila,-11.957771,-77.067082,15519,0.4365,0.2409,0.6328,0.6779,0.7199,0.7335,0.2761,0.4192,0.6595,2025,11,94,0.4725,-0.11,5,8.333,-3,1
CZ-046,santa_luzmila,-11.897305,-77.019477,14384,0.2817,0.2452,0.4943,0.6521,0.4385,0.7238,0.2872,0.4773,0.6137,2018,5,4,0.4521,0.11,4,3.0,2,0
CZ-046,santa_luzmila,-11.897305,-77.019477,14384,0.2817,0.2452,0.4943,0.6521,0.4385,0.7238,0.2872,0.4773,0.6137,2018,6,5,0.4571,0.0,2,3.333,1,0
CZ-046,santa_luzmila,-11.897305,-77.019477,14384,0.2817,0.2452,0.4943,0.6521,0.4385,0.7238,0.2872,0.4773,0.6137,2018,7,6,0.5529,0.07,2,2.667,-2,0
CZ-046,santa_luzmila,-11.897305,-77.019477,14384,0.2817,0.2452,0.4943,0.6521,0.4385,0.7238,0.2872,0.4773,0.6137,2018,8,7,0.3741,-0.1905,5,3.0,1,0
CZ-046,santa_luzmila,-11.897305,-77.019477,14384,0.2817,0.2452,0.4943,0.6521,0.4385,0.7238,0.2872,0.4773,0.6137,2018,9,8,0.5289,-0.22,2,3.0,0,0
CZ-046,santa_luzmila,-11.897305,-77.019477,14384,0.2817,0.2452,0.4943,0.6521,0.4385,0.7238,0.2872,0.4773,0.6137,2018,10,9,0.4034,-0.1905,1,2.667,-1,0
CZ-046,santa_luzmila,-11.897305,-77.019477,14384,0.2817,0.2452,0.4943,0.6521,0.4385,0.7238,0.2872,0.4773,0.6137,2018,11,10,0.3787,-0.11,4,2.333,-1,0
CZ-046,santa_luzmila,-11.897305,-77.019477,14384,0.2817,0.2452,0.4943,0.6521,0.4385,0.7238,0.2872,0.4773,0.6137,2018,12,11,0.5714,0.18,3,2.667,1,0
CZ-046,santa_luzmila,-11.897305,-77.019477,14384,0.2817,0.2452,0.4943,0.6521,0.4385,0.7238,0.2872,0.4773,0.6137,2019,1,12,0.3841,0.11,2,3.0,1,0
CZ-046,santa_luzmila,-11.897305,-77.019477,14384,0.2817,0.2452,0.4943,0.6521,0.4385,0.7238,0.2872,0.4773,0.6137,2019,2,13,0.4728,0.1905,3,2.667,-1,0
CZ-046,santa_luzmila,-11.897305,-77.019477,14384,0.2817,0.2452,0.4943,0.6521,0.4385,0.7238,0.2872,0.4773,0.6137,2019,3,14,0.3401,0.22,4,3.0,1,0
CZ-046,santa_luzmila,-11.897305,-77.019477,14384,0.2817,0.2452,0.4943,0.6521,0.4385,0.7238,0.2872,0.4773,0.6137,2019,4,15,0.4254,0.1905,5,4.0,3,0
CZ-046,santa_luzmila,-11.897305,-77.019477,14384,0.2817,0.2452,0.4943,0.6521,0.4385,0.7238,0.2872,0.4773,0.6137,2019,5,16,0.4896,0.11,1,3.333,-2,0
CZ-046,santa_luzmila,-11.897305,-77.019477,14384,0.2817,0.2452,0.4943,0.6521,0.4385,0.7238,0.2872,0.4773,0.6137,2019,6,17,0.4758,0.0,4,3.333,0,0
CZ-046,santa_luzmila,-11.897305,-77.019477,14384,0.2817,0.2452,0.4943,0.6521,0.4385,0.7238,0.2872,0.4773,0.6137,2019,7,18,0.4139,0.07,1,2.0,-4,0
CZ-046,santa_luzmila,-11.897305,-77.019477,14384,0.2817,0.2452,0.4943,0.6521,0.4385,0.7238,0.2872,0.4773,0.6137,2019,8,19,0.4675,-0.1905,6,3.667,5,0
CZ-046,santa_luzmila,-11.897305,-77.019477,14384,0.2817,0.2452,0.4943,0.6521,0.4385,0.7238,0.2872,0.4773,0.6137,2019,9,20,0.4372,-0.22,4,3.667,0,0
CZ-046,santa_luzmila,-11.897305,-77.019477,14384,0.2817,0.2452,0.4943,0.6521,0.4385,0.7238,0.2872,0.4773,0.6137,2019,10,21,0.4566,-0.1905,2,4.0,1,0
CZ-046,santa_luzmila,-11.897305,-77.019477,14384,0.2817,0.2452,0.4943,0.6521,0.4385,0.7238,0.2872,0.4773,0.6137,2019,11,22,0.4303,-0.11,1,2.333,-5,0
CZ-046,santa_luzmila,-11.897305,-77.019477,14384,0.2817,0.2452,0.4943,0.6521,0.4385,0.7238,0.2872,0.4773,0.6137,2019,12,23,0.5258,0.18,0,1.0,-4,0
CZ-046,santa_luzmila,-11.897305,-77.019477,14384,0.2817,0.2452,0.4943,0.6521,0.4385,0.7238,0.2872,0.4773,0.6137,2020,1,24,0.4465,0.11,5,2.0,3,0
CZ-046,santa_luzmila,-11.897305,-77.019477,14384,0.2817,0.2452,0.4943,0.6521,0.4385,0.7238,0.2872,0.4773,0.6137,2020,2,25,0.3128,0.1905,4,3.0,3,0
CZ-046,santa_luzmila,-11.897305,-77.019477,14384,0.2817,0.2452,0.4943,0.6521,0.4385,0.7238,0.2872,0.4773,0.6137,2020,3,26,0.3581,0.22,2,3.667,2,0
CZ-046,santa_luzmila,-11.897305,-77.019477,14384,0.2817,0.2452,0.4943,0.6521,0.4385,0.7238,0.2872,0.4773,0.6137,2020,4,27,0.5667,0.1905,3,3.0,-2,0
CZ-046,santa_luzmila,-11.897305,-77.019477,14384,0.2817,0.2452,0.4943,0.6521,0.4385,0.7238,0.2872,0.4773,0.6137,2020,5,28,0.4341,0.11,3,2.667,-1,0
CZ-046,santa_luzmila,-11.897305,-77.019477,14384,0.2817,0.2452,0.4943,0.6521,0.4385,0.7238,0.2872,0.4773,0.6137,2020,6,29,0.3494,0.0,4,3.333,2,0
CZ-046,santa_luzmila,-11.897305,-77.019477,14384,0.2817,0.2452,0.4943,0.6521,0.4385,0.7238,0.2872,0.4773,0.6137,2020,7,30,0.488,0.07,5,4.0,2,0
CZ-046,santa_luzmila,-11.897305,-77.019477,14384,0.2817,0.2452,0.4943,0.6521,0.4385,0.7238,0.2872,0.4773,0.6137,2020,8,31,0.4587,-0.1905,5,4.667,2,0
CZ-046,santa_luzmila,-11.897305,-77.019477,14384,0.2817,0.2452,0.4943,0.6521,0.4385,0.7238,0.2872,0.4773,0.6137,2020,9,32,0.4359,-0.22,2,4.0,-2,0
CZ-046,santa_luzmila,-11.897305,-77.019477,14384,0.2817,0.2452,0.4943,0.6521,0.4385,0.7238,0.2872,0.4773,0.6137,2020,10,33,0.3397,-0.1905,2,3.0,-3,0
CZ-046,santa_luzmila,-11.897305,-77.019477,14384,0.2817,0.2452,0.4943,0.6521,0.4385,0.7238,0.2872,0.4773,0.6137,2020,11,34,0.4128,-0.11,0,1.333,-5,0
CZ-046,santa_luzmila,-11.897305,-77.019477,14384,0.2817,0.2452,0.4943,0.6521,0.4385,0.7238,0.2872,0.4773,0.6137,2020,12,35,0.4953,0.18,3,1.667,1,0
CZ-046,santa_luzmila,-11.897305,-77.019477,14384,0.2817,0.2452,0.4943,0.6521,0.4385,0.7238,0.2872,0.4773,0.6137,2021,1,36,0.3805,0.11,4,2.333,2,0
CZ-046,santa_luzmila,-11.897305,-77.019477,14384,0.2817,0.2452,0.4943,0.6521,0.4385,0.7238,0.2872,0.4773,0.6137,2021,2,37,0.4534,0.1905,1,2.667,1,0
CZ-046,santa_luzmila,-11.897305,-77.019477,14384,0.2817,0.2452,0.4943,0.6521,0.4385,0.7238,0.2872,0.4773,0.6137,2021,3,38,0.4669,0.22,4,3.0,1,0
CZ-046,santa_luzmila,-11.897305,-77.019477,14384,0.2817,0.2452,0.4943,0.6521,0.4385,0.7238,0.2872,0.4773,0.6137,2021,4,39,0.515,0.1905,6,3.667,2,0
CZ-046,santa_luzmila,-11.897305,-77.019477,14384,0.2817,0.2452,0.4943,0.6521,0.4385,0.7238,0.2872,0.4773,0.6137,2021,5,40,0.46,0.11,2,4.0,1,0
CZ-046,santa_luzmila,-11.897305,-77.019477,14384,0.2817,0.2452,0.4943,0.6521,0.4385,0.7238,0.2872,0.4773,0.6137,2021,6,41,0.33,0.0,1,3.0,-3,0
CZ-046,santa_luzmila,-11.897305,-77.019477,14384,0.2817,0.2452,0.4943,0.6521,0.4385,0.7238,0.2872,0.4773,0.6137,2021,7,42,0.487,0.07,0,1.0,-6,0
CZ-046,santa_luzmila,-11.897305,-77.019477,14384,0.2817,0.2452,0.4943,0.6521,0.4385,0.7238,0.2872,0.4773,0.6137,2021,8,43,0.5038,-0.1905,2,1.0,0,0
CZ-046,santa_luzmila,-11.897305,-77.019477,14384,0.2817,0.2452,0.4943,0.6521,0.4385,0.7238,0.2872,0.4773,0.6137,2021,9,44,0.4896,-0.22,1,1.0,0,0
CZ-046,santa_luzmila,-11.897305,-77.019477,14384,0.2817,0.2452,0.4943,0.6521,0.4385,0.7238,0.2872,0.4773,0.6137,2021,10,45,0.3991,-0.1905,1,1.333,1,0
CZ-046,santa_luzmila,-11.897305,-77.019477,14384,0.2817,0.2452,0.4943,0.6521,0.4385,0.7238,0.2872,0.4773,0.6137,2021,11,46,0.4453,-0.11,2,1.333,0,0
CZ-046,santa_luzmila,-11.897305,-77.019477,14384,0.2817,0.2452,0.4943,0.6521,0.4385,0.7238,0.2872,0.4773,0.6137,2021,12,47,0.4682,0.18,2,1.667,1,0
CZ-046,santa_luzmila,-11.897305,-77.019477,14384,0.2817,0.2452,0.4943,0.6521,0.4385,0.7238,0.2872,0.4773,0.6137,2022,1,48,0.4531,0.11,7,3.667,6,0
CZ-046,santa_luzmila,-11.897305,-77.019477,14384,0.2817,0.2452,0.4943,0.6521,0.4385,0.7238,0.2872,0.4773,0.6137,2022,2,49,0.394,0.1905,7,5.333,5,0
CZ-046,santa_luzmila,-11.897305,-77.019477,14384,0.2817,0.2452,0.4943,0.6521,0.4385,0.7238,0.2872,0.4773,0.6137,2022,3,50,0.424,0.22,4,6.0,2,0
CZ-046,santa_luzmila,-11.897305,-77.019477,14384,0.2817,0.2452,0.4943,0.6521,0.4385,0.7238,0.2872,0.4773,0.6137,2022,4,51,0.417,0.1905,5,5.333,-2,0
CZ-046,santa_luzmila,-11.897305,-77.019477,14384,0.2817,0.2452,0.4943,0.6521,0.4385,0.7238,0.2872,0.4773,0.6137,2022,5,52,0.4973,0.11,4,4.333,-3,0
CZ-046,santa_luzmila,-11.897305,-77.019477,14384,0.2817,0.2452,0.4943,0.6521,0.4385,0.7238,0.2872,0.4773,0.6137,2022,6,53,0.4458,0.0,4,4.333,0,0
CZ-046,santa_luzmila,-11.897305,-77.019477,14384,0.2817,0.2452,0.4943,0.6521,0.4385,0.7238,0.2872,0.4773,0.6137,2022,7,54,0.488,0.07,3,3.667,-2,0
CZ-046,santa_luzmila,-11.897305,-77.019477,14384,0.2817,0.2452,0.4943,0.6521,0.4385,0.7238,0.2872,0.4773,0.6137,2022,8,55,0.4219,-0.1905,3,3.333,-1,0
CZ-046,santa_luzmila,-11.897305,-77.019477,14384,0.2817,0.2452,0.4943,0.6521,0.4385,0.7238,0.2872,0.4773,0.6137,2022,9,56,0.4047,-0.22,2,2.667,-2,0
CZ-046,santa_luzmila,-11.897305,-77.019477,14384,0.2817,0.2452,0.4943,0.6521,0.4385,0.7238,0.2872,0.4773,0.6137,2022,10,57,0.4609,-0.1905,1,2.0,-2,0
CZ-046,santa_luzmila,-11.897305,-77.019477,14384,0.2817,0.2452,0.4943,0.6521,0.4385,0.7238,0.2872,0.4773,0.6137,2022,11,58,0.4299,-0.11,2,1.667,-1,0
CZ-046,santa_luzmila,-11.897305,-77.019477,14384,0.2817,0.2452,0.4943,0.6521,0.4385,0.7238,0.2872,0.4773,0.6137,2022,12,59,0.545,0.18,2,1.667,0,0
CZ-046,santa_luzmila,-11.897305,-77.019477,14384,0.2817,0.2452,0.4943,0.6521,0.4385,0.7238,0.2872,0.4773,0.6137,2023,1,60,0.4355,0.11,0,1.333,-1,0
CZ-046,santa_luzmila,-11.897305,-77.019477,14384,0.2817,0.2452,0.4943,0.6521,0.4385,0.7238,0.2872,0.4773,0.6137,2023,2,61,0.4471,0.1905,1,1.0,-1,0
CZ-046,santa_luzmila,-11.897305,-77.019477,14384,0.2817,0.2452,0.4943,0.6521,0.4385,0.7238,0.2872,0.4773,0.6137,2023,3,62,0.4583,0.22,1,0.667,-1,0
CZ-046,santa_luzmila,-11.897305,-77.019477,14384,0.2817,0.2452,0.4943,0.6521,0.4385,0.7238,0.2872,0.4773,0.6137,2023,4,63,0.4237,0.1905,4,2.0,4,0
CZ-046,santa_luzmila,-11.897305,-77.019477,14384,0.2817,0.2452,0.4943,0.6521,0.4385,0.7238,0.2872,0.4773,0.6137,2023,5,64,0.3434,0.11,5,3.333,4,0
CZ-046,santa_luzmila,-11.897305,-77.019477,14384,0.2817,0.2452,0.4943,0.6521,0.4385,0.7238,0.2872,0.4773,0.6137,2023,6,65,0.3207,0.0,1,3.333,0,0
CZ-046,santa_luzmila,-11.897305,-77.019477,14384,0.2817,0.2452,0.4943,0.6521,0.4385,0.7238,0.2872,0.4773,0.6137,2023,7,66,0.3863,0.07,3,3.0,-1,0
CZ-046,santa_luzmila,-11.897305,-77.019477,14384,0.2817,0.2452,0.4943,0.6521,0.4385,0.7238,0.2872,0.4773,0.6137,2023,8,67,0.4611,-0.1905,3,2.333,-2,0
CZ-046,santa_luzmila,-11.897305,-77.019477,14384,0.2817,0.2452,0.4943,0.6521,0.4385,0.7238,0.2872,0.4773,0.6137,2023,9,68,0.4081,-0.22,1,2.333,0,0
CZ-046,santa_luzmila,-11.897305,-77.019477,14384,0.2817,0.2452,0.4943,0.6521,0.4385,0.7238,0.2872,0.4773,0.6137,2023,10,69,0.463,-0.1905,4,2.667,1,0
CZ-046,santa_luzmila,-11.897305,-77.019477,14384,0.2817,0.2452,0.4943,0.6521,0.4385,0.7238,0.2872,0.4773,0.6137,2023,11,70,0.4203,-0.11,3,2.667,0,0
CZ-046,santa_luzmila,-11.897305,-77.019477,14384,0.2817,0.2452,0.4943,0.6521,0.4385,0.7238,0.2872,0.4773,0.6137,2023,12,71,0.4663,0.18,3,3.333,2,0
CZ-046,santa_luzmila,-11.897305,-77.019477,14384,0.2817,0.2452,0.4943,0.6521,0.4385,0.7238,0.2872,0.4773,0.6137,2024,1,72,0.4032,0.11,5,3.667,1,0
CZ-046,santa_luzmila,-11.897305,-77.019477,14384,0.2817,0.2452,0.4943,0.6521,0.4385,0.7238,0.2872,0.4773,0.6137,2024,2,73,0.4554,0.1905,3,3.667,0,0
CZ-046,santa_luzmila,-11.897305,-77.019477,14384,0.2817,0.2452,0.4943,0.6521,0.4385,0.7238,0.2872,0.4773,0.6137,2024,3,74,0.4548,0.22,2,3.333,-1,0
CZ-046,santa_luzmila,-11.897305,-77.019477,14384,0.2817,0.2452,0.4943,0.6521,0.4385,0.7238,0.2872,0.4773,0.6137,2024,4,75,0.4349,0.1905,4,3.0,-1,0
CZ-046,santa_luzmila,-11.897305,-77.019477,14384,0.2817,0.2452,0.4943,0.6521,0.4385,0.7238,0.2872,0.4773,0.6137,2024,5,76,0.3728,0.11,4,3.333,1,0
CZ-046,santa_luzmila,-11.897305,-77.019477,14384,0.2817,0.2452,0.4943,0.6521,0.4385,0.7238,0.2872,0.4773,0.6137,2024,6,77,0.3662,0.0,3,3.667,1,0
CZ-046,santa_luzmila,-11.897305,-77.019477,14384,0.2817,0.2452,0.4943,0.6521,0.4385,0.7238,0.2872,0.4773,0.6137,2024,7,78,0.5059,0.07,1,2.667,-3,0
CZ-046,santa_luzmila,-11.897305,-77.019477,14384,0.2817,0.2452,0.4943,0.6521,0.4385,0.7238,0.2872,0.4773,0.6137,2024,8,79,0.4163,-0.1905,2,2.0,-2,0
CZ-046,santa_luzmila,-11.897305,-77.019477,14384,0.2817,0.2452,0.4943,0.6521,0.4385,0.7238,0.2872,0.4773,0.6137,2024,9,80,0.4508,-0.22,7,3.333,4,0
CZ-046,santa_luzmila,-11.897305,-77.019477,14384,0.2817,0.2452,0.4943,0.6521,0.4385,0.7238,0.2872,0.4773,0.6137,2024,10,81,0.4273,-0.1905,2,3.667,1,0
CZ-046,santa_luzmila,-11.897305,-77.019477,14384,0.2817,0.2452,0.4943,0.6521,0.4385,0.7238,0.2872,0.4773,0.6137,2024,11,82,0.4147,-0.11,4,4.333,2,0
CZ-046,santa_luzmila,-11.897305,-77.019477,14384,0.2817,0.2452,0.4943,0.6521,0.4385,0.7238,0.2872,0.4773,0.6137,2024,12,83,0.5674,0.18,0,2.0,-7,0
CZ-046,santa_luzmila,-11.897305,-77.019477,14384,0.2817,0.2452,0.4943,0.6521,0.4385,0.7238,0.2872,0.4773,0.6137,2025,1,84,0.4196,0.11,1,1.667,-1,0
CZ-046,santa_luzmila,-11.897305,-77.019477,14384,0.2817,0.2452,0.4943,0.6521,0.4385,0.7238,0.2872,0.4773,0.6137,2025,2,85,0.5196,0.1905,3,1.333,-1,0
CZ-046,santa_luzmila,-11.897305,-77.019477,14384,0.2817,0.2452,0.4943,0.6521,0.4385,0.7238,0.2872,0.4773,0.6137,2025,3,86,0.4351,0.22,3,2.333,3,0
CZ-046,santa_luzmila,-11.897305,-77.019477,14384,0.2817,0.2452,0.4943,0.6521,0.4385,0.7238,0.2872,0.4773,0.6137,2025,4,87,0.4075,0.1905,1,2.333,0,0
CZ-046,santa_luzmila,-11.897305,-77.019477,14384,0.2817,0.2452,0.4943,0.6521,0.4385,0.7238,0.2872,0.4773,0.6137,2025,5,88,0.5233,0.11,0,1.333,-3,0
CZ-046,santa_luzmila,-11.897305,-77.019477,14384,0.2817,0.2452,0.4943,0.6521,0.4385,0.7238,0.2872,0.4773,0.6137,2025,6,89,0.4547,0.0,5,2.0,2,0
CZ-046,santa_luzmila,-11.897305,-77.019477,14384,0.2817,0.2452,0.4943,0.6521,0.4385,0.7238,0.2872,0.4773,0.6137,2025,7,90,0.5175,0.07,2,2.333,1,0
CZ-046,santa_luzmila,-11.897305,-77.019477,14384,0.2817,0.2452,0.4943,0.6521,0.4385,0.7238,0.2872,0.4773,0.6137,2025,8,91,0.3958,-0.1905,2,3.0,2,0
CZ-046,santa_luzmila,-11.897305,-77.019477,14384,0.2817,0.2452,0.4943,0.6521,0.4385,0.7238,0.2872,0.4773,0.6137,2025,9,92,0.4489,-0.22,2,2.0,-3,0
CZ-046,santa_luzmila,-11.897305,-77.019477,14384,0.2817,0.2452,0.4943,0.6521,0.4385,0.7238,0.2872,0.4773,0.6137,2025,10,93,0.353,-0.1905,2,2.0,0,0
CZ-046,santa_luzmila,-11.897305,-77.019477,14384,0.2817,0.2452,0.4943,0.6521,0.4385,0.7238,0.2872,0.4773,0.6137,2025,11,94,0.3665,-0.11,2,2.0,0,0
CZ-047,la_libertad,-11.930817,-77.073477,15406,0.6077,0.3202,0.6128,0.631,0.4757,0.7652,0.1926,0.3534,0.5703,2018,5,4,0.5149,0.11,4,3.667,0,0
CZ-047,la_libertad,-11.930817,-77.073477,15406,0.6077,0.3202,0.6128,0.631,0.4757,0.7652,0.1926,0.3534,0.5703,2018,6,5,0.4844,0.0,5,4.333,2,0
CZ-047,la_libertad,-11.930817,-77.073477,15406,0.6077,0.3202,0.6128,0.631,0.4757,0.7652,0.1926,0.3534,0.5703,2018,7,6,0.5189,0.07,1,3.333,-3,0
CZ-047,la_libertad,-11.930817,-77.073477,15406,0.6077,0.3202,0.6128,0.631,0.4757,0.7652,0.1926,0.3534,0.5703,2018,8,7,0.4236,-0.1905,2,2.667,-2,0
CZ-047,la_libertad,-11.930817,-77.073477,15406,0.6077,0.3202,0.6128,0.631,0.4757,0.7652,0.1926,0.3534,0.5703,2018,9,8,0.3754,-0.22,2,1.667,-3,0
CZ-047,la_libertad,-11.930817,-77.073477,15406,0.6077,0.3202,0.6128,0.631,0.4757,0.7652,0.1926,0.3534,0.5703,2018,10,9,0.4077,-0.1905,1,1.667,0,0
CZ-047,la_libertad,-11.930817,-77.073477,15406,0.6077,0.3202,0.6128,0.631,0.4757,0.7652,0.1926,0.3534,0.5703,2018,11,10,0.5136,-0.11,5,2.667,3,0
CZ-047,la_libertad,-11.930817,-77.073477,15406,0.6077,0.3202,0.6128,0.631,0.4757,0.7652,0.1926,0.3534,0.5703,2018,12,11,0.5321,0.18,3,3.0,1,0
CZ-047,la_libertad,-11.930817,-77.073477,15406,0.6077,0.3202,0.6128,0.631,0.4757,0.7652,0.1926,0.3534,0.5703,2019,1,12,0.5086,0.11,4,4.0,3,1
CZ-047,la_libertad,-11.930817,-77.073477,15406,0.6077,0.3202,0.6128,0.631,0.4757,0.7652,0.1926,0.3534,0.5703,2019,2,13,0.4721,0.1905,5,4.0,0,0
CZ-047,la_libertad,-11.930817,-77.073477,15406,0.6077,0.3202,0.6128,0.631,0.4757,0.7652,0.1926,0.3534,0.5703,2019,3,14,0.497,0.22,9,6.0,6,0
CZ-047,la_libertad,-11.930817,-77.073477,15406,0.6077,0.3202,0.6128,0.631,0.4757,0.7652,0.1926,0.3534,0.5703,2019,4,15,0.5228,0.1905,5,6.333,1,0
CZ-047,la_libertad,-11.930817,-77.073477,15406,0.6077,0.3202,0.6128,0.631,0.4757,0.7652,0.1926,0.3534,0.5703,2019,5,16,0.5376,0.11,6,6.667,1,0
CZ-047,la_libertad,-11.930817,-77.073477,15406,0.6077,0.3202,0.6128,0.631,0.4757,0.7652,0.1926,0.3534,0.5703,2019,6,17,0.544,0.0,6,5.667,-3,0
CZ-047,la_libertad,-11.930817,-77.073477,15406,0.6077,0.3202,0.6128,0.631,0.4757,0.7652,0.1926,0.3534,0.5703,2019,7,18,0.596,0.07,4,5.333,-1,0
CZ-047,la_libertad,-11.930817,-77.073477,15406,0.6077,0.3202,0.6128,0.631,0.4757,0.7652,0.1926,0.3534,0.5703,2019,8,19,0.4734,-0.1905,4,4.667,-2,0
CZ-047,la_libertad,-11.930817,-77.073477,15406,0.6077,0.3202,0.6128,0.631,0.4757,0.7652,0.1926,0.3534,0.5703,2019,9,20,0.4294,-0.22,2,3.333,-4,0
CZ-047,la_libertad,-11.930817,-77.073477,15406,0.6077,0.3202,0.6128,0.631,0.4757,0.7652,0.1926,0.3534,0.5703,2019,10,21,0.5096,-0.1905,4,3.333,0,0
CZ-047,la_libertad,-11.930817,-77.073477,15406,0.6077,0.3202,0.6128,0.631,0.4757,0.7652,0.1926,0.3534,0.5703,2019,11,22,0.4038,-0.11,5,3.667,1,0
CZ-047,la_libertad,-11.930817,-77.073477,15406,0.6077,0.3202,0.6128,0.631,0.4757,0.7652,0.1926,0.3534,0.5703,2019,12,23,0.5322,0.18,4,4.333,2,0
CZ-047,la_libertad,-11.930817,-77.073477,15406,0.6077,0.3202,0.6128,0.631,0.4757,0.7652,0.1926,0.3534,0.5703,2020,1,24,0.4534,0.11,5,4.667,1,0
CZ-047,la_libertad,-11.930817,-77.073477,15406,0.6077,0.3202,0.6128,0.631,0.4757,0.7652,0.1926,0.3534,0.5703,2020,2,25,0.3782,0.1905,1,3.333,-4,0
CZ-047,la_libertad,-11.930817,-77.073477,15406,0.6077,0.3202,0.6128,0.631,0.4757,0.7652,0.1926,0.3534,0.5703,2020,3,26,0.4357,0.22,6,4.0,2,0
CZ-047,la_libertad,-11.930817,-77.073477,15406,0.6077,0.3202,0.6128,0.631,0.4757,0.7652,0.1926,0.3534,0.5703,2020,4,27,0.4236,0.1905,7,4.667,2,0
CZ-047,la_libertad,-11.930817,-77.073477,15406,0.6077,0.3202,0.6128,0.631,0.4757,0.7652,0.1926,0.3534,0.5703,2020,5,28,0.3555,0.11,6,6.333,5,0
CZ-047,la_libertad,-11.930817,-77.073477,15406,0.6077,0.3202,0.6128,0.631,0.4757,0.7652,0.1926,0.3534,0.5703,2020,6,29,0.5076,0.0,3,5.333,-3,0
